vinyl	70.8040561434	55.8865383846	10.4122468533	12.2858563116	13.8773374216	15.2331280786	17.3959077622	19.0357711145	21.7707229276	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
3-ethynyl-1,4-pentadiyne	175.688894622	81.6850555903	29.0014126391	34.2498287419	38.1904495071	41.1912409703	45.5155609131	48.8479599766	53.9861586758	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
3-ethynyl-1-4-pentadiyne-3-yl	193.765871672	81.1801138685	28.8639120088	33.4408739167	36.7874568418	39.26473848	42.7270228643	45.4016053738	49.479639374	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
3-ethyl-3-pentyl	0.473925697082	106.471721238	36.8569722632	46.9118217561	55.834639003	63.6759615338	76.3826771116	85.7018869104	100.493344516	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
1-pentyn-3-yl	71.9566393688	82.2364197851	24.0469812502	29.4081472343	33.9316561843	37.7558612322	43.7773980968	48.250086674	55.3782666525	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
ethene	12.106918754	52.3793646377	10.1774704759	12.5723154947	14.7336644774	16.6604138594	19.8341348199	22.1983908843	26.0771784745	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
3-penten-1-yne-4-yl	118.434311299	77.3306004026	21.7123073064	26.0493194318	29.6946024449	32.7661733834	37.5862630852	41.1577884291	46.7416535533	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
2,3,3-trimethyl-1-butene	-20.6639346501	91.4674338517	37.2620586622	47.3383307318	55.9562873159	63.3126679693	74.9451426416	83.4796029382	97.0420143393	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
1-buten-4-yl	50.4232641948	77.554726274	20.1441130145	24.9934031777	29.1932468345	32.817271276	38.6129866044	42.892027196	49.751007274	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
toluene	12.1335874203	76.6452668637	24.6475141509	33.182351439	40.3696317014	46.3876556718	55.5703603523	61.9217620753	71.5340047736	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
benzyl	50.8318797612	76.7281893359	25.3966997208	33.7645027225	40.5477493022	46.038776772	54.1371440052	59.6927844168	68.0822376204	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
ethynyl	135.842517575	51.5442942443	10.2778788284	10.5915723764	10.874896372	11.1428492804	11.6710983146	12.210157672	13.2052724527	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
allene	44.9947191263	58.0857410212	13.9443138106	17.0044307992	19.5793679569	21.7512991213	25.1651188336	27.7044006911	31.7998144405	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
1,4-pentadiene	25.6877320391	79.3408482707	24.4349854413	30.0574733338	35.0412389586	39.4126486863	46.467198116	51.6053813225	59.8396581942	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
2-pentyl	12.0913996643	89.1585168032	27.1727795882	34.1728867054	40.4657119205	46.0505449477	55.1761725457	61.8752042101	72.5323422563	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
1-propyl	24.6547926273	69.458869256	17.2298547861	21.4479134529	25.1615472455	28.4173477956	33.7363932128	37.7560928298	44.2678503477	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
3-phenyl-1-butyne	66.8505823479	97.3639448998	38.7431445986	49.7754816354	58.837492201	66.2720296857	77.4338408881	85.2187100211	97.0878372894	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
3-methyl-1-butyl	13.0007893517	85.82257115	28.7368171805	36.0401105459	42.3451679263	47.7702613948	56.4183451285	62.789339291	73.0179423793	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
